"ID_id_num","ID_session_num","ID_tdate","ID_bdate","Trial_onset","Trial_offset","Trial_tool","Trial_tool_direction","Trial_target","Grasp_onset","Grasp_offset","Grasp_hand","Grasp_overunder","Grasp_radialunlar","Grasp_grip_type","Grasp_grasp_location_on_tool","born","test","Age","AdaptiveGrasp","session"
"8","12","01/06/2006","29/05/2005",738771,776754,"Spoon","r","e",770352,776754,"l","m","m","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",794145,821139,"Spoon","l","e",796620,803616,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",794145,821139,"Spoon","l","e",803649,805233,"l","u","u","f","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",794145,821139,"Spoon","l","e",805266,821139,"r","u","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",825231,839718,"Spoon","r","e",828696,829917,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",825231,839718,"Spoon","r","e",829950,831303,"l","o","r","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",825231,839718,"Spoon","r","e",831336,832326,"r","o","u","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",825231,839718,"Spoon","r","e",832359,833283,"l","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",825231,839718,"Spoon","r","e",833316,838497,"r","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",825231,839718,"Spoon","r","e",838794,839718,"r","u","m","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",847671,860838,"Spoon","l","e",849981,852159,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",847671,860838,"Spoon","l","e",852192,860838,"l","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",880968,895389,"Spoon","r","e",883707,884169,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",880968,895389,"Spoon","r","e",885390,895389,"r","o","u","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",921690,931854,"Brush","r","i",923208,924891,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",921690,931854,"Brush","r","i",924924,931854,"l","u","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",941061,958848,"Brush","l","i",948750,951555,"r","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",941061,958848,"Brush","l","i",951588,957858,"l","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",962940,973434,"Brush","r","i",964722,973434,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",982014,995082,"Brush","l","i",984027,986898,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",982014,995082,"Brush","l","i",986931,993960,"l","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",982014,995082,"Brush","l","i",993993,995082,"r","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1005345,1021218,"Brush","r","i",1007952,1012209,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1005345,1021218,"Brush","r","i",1012242,1020723,"l","u","r","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1024089,1030953,"Brush","l","i",1025640,1027389,"r","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1024089,1030953,"Brush","l","i",1027422,1030953,"l","m","m","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1036728,1056396,"Brush","r","i",1040061,1050357,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1036728,1056396,"Brush","r","i",1050390,1056396,"l","o","r","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1063128,1074546,"Brush","l","i",1066560,1068705,"r","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1063128,1074546,"Brush","l","i",1068738,1074546,"l","o","r","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1082994,1092135,"Brush","r","i",1082994,1087713,"b","o","b","p","n",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1082994,1092135,"Brush","r","i",1087746,1089099,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1082994,1092135,"Brush","r","i",1089132,1090287,"l","m","m","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1082994,1092135,"Brush","r","i",1090320,1092135,"r","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1094379,1111671,"Brush","l","i",1097877,1101309,"r","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1094379,1111671,"Brush","l","i",1101342,1107645,"l","u","u","f","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1094379,1111671,"Brush","l","i",1107678,1111671,"r","u","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1241163,1246443,"Brush","r","e",1243572,1245090,"r","o","r","p","h",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1241163,1246443,"Brush","r","e",1245123,1246443,"l","o","r","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1267035,1277199,"Brush","l","e",1271358,1274064,"r","o","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1290696,1295844,"Brush","r","e",1292379,1295844,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1313631,1319142,"Brush","l","e",1315776,1319142,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1340196,1355937,"Brush","r","e",1348347,1351515,"l","m","m","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1340196,1355937,"Brush","r","e",1351548,1353066,"r","o","r","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1397451,1405932,"Brush","l","e",1399827,1402566,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1415436,1425732,"Brush","r","e",1417416,1421970,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1440351,1448931,"Brush","l","e",1443222,1448931,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1460547,1467246,"Brush","r","e",1463616,1467246,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1481436,1487013,"Brush","l","e",1484670,1485957,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1481436,1487013,"Brush","l","e",1485990,1487013,"l","u","u","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1525920,1550439,"Magnet","l","n",1527669,1539417,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1525920,1550439,"Magnet","l","n",1542354,1550439,"l","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1555257,1572351,"Magnet","r","n",1557006,1560438,"r","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1555257,1572351,"Magnet","r","n",1560537,1572351,"r","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1584495,1600203,"Magnet","l","n",1586442,1597167,"r","o","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1609212,1623567,"Magnet","r","n",1611687,1623336,"r","o","r","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1635579,1647690,"Magnet","l","n",1636998,1639737,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1635579,1647690,"Magnet","l","n",1639770,1647690,"l","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1659075,1672077,"Magnet","r","n",1661187,1672077,"r","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1684683,1697157,"Magnet","l","n",1686597,1689006,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1684683,1697157,"Magnet","l","n",1689039,1697157,"l","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1708311,1719762,"Magnet","r","n",1709862,1712304,"r","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1708311,1719762,"Magnet","r","n",1712337,1713228,"l","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1708311,1719762,"Magnet","r","n",1713261,1719069,"r","o","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1727418,1741245,"Magnet","l","n",1729035,1730454,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1727418,1741245,"Magnet","l","n",1730487,1733622,"l","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",1727418,1741245,"Magnet","l","n",1733655,1740618,"r","u","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1753785,1767843,"Magnet","r","n",1754973,1757547,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1753785,1767843,"Magnet","r","n",1757580,1760220,"l","u","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",1753785,1767843,"Magnet","r","n",1760253,1766556,"r","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2120481,2135199,"Hammer","r","n",2121999,2135199,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2143647,2171004,"Hammer","l","n",2145033,2146617,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2143647,2171004,"Hammer","l","n",2146650,2147970,"l","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2143647,2171004,"Hammer","l","n",2148003,2167902,"r","u","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2143647,2171004,"Hammer","l","n",2167935,2169684,"l","o","u","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2143647,2171004,"Hammer","l","n",2169717,2171004,"r","u","u","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2181894,2202387,"Hammer","r","n",2183148,2202387,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2217105,2232615,"Hammer","l","n",2218689,2232615,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2241756,2261325,"Hammer","r","n",2243043,2258916,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2241756,2261325,"Hammer","r","n",2258949,2261325,"l","m","m","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2268552,2282742,"Hammer","l","n",2269740,2272314,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2268552,2282742,"Hammer","l","n",2272347,2277528,"l","m","m","p","e",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2268552,2282742,"Hammer","l","n",2277561,2279772,"r","u","u","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2268552,2282742,"Hammer","l","n",2279805,2282742,"l","o","u","p","h",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2288979,2312013,"Hammer","r","n",2290860,2310528,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2288979,2312013,"Hammer","r","n",2310561,2312013,"l","u","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2318415,2328546,"Hammer","l","n",2320791,2321913,"b","o","b","p","n",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2318415,2328546,"Hammer","l","n",2321946,2322738,"r","o","u","p","m",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2318415,2328546,"Hammer","l","n",2322771,2328546,"l","u","u","p","e",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2338908,2361810,"Hammer","r","n",2340525,2359005,"r","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2338908,2361810,"Hammer","r","n",2359038,2361810,"l","m","m","p","h",2005-05-29,2006-06-01,368,0,11
"8","12","01/06/2006","29/05/2005",2364912,2386296,"Hammer","l","n",2367123,2368806,"l","o","r","p","m",2005-05-29,2006-06-01,368,1,11
"8","12","01/06/2006","29/05/2005",2364912,2386296,"Hammer","l","n",2368839,2379960,"r","u","u","p","e",2005-05-29,2006-06-01,368,1,11
"8","13","06/06/2006","29/05/2005",167541,176616,"Hammer","r","n",170742,172095,"r","o","u","p","h",2005-05-29,2006-06-06,373,1,12
"8","13","06/06/2006","29/05/2005",167541,176616,"Hammer","r","n",172128,172887,"l","o","u","p","m",2005-05-29,2006-06-06,373,0,12
"8","13","06/06/2006","29/05/2005",167541,176616,"Hammer","r","n",172920,175527,"r","o","u","p","e",2005-05-29,2006-06-06,373,1,12
"8","13","06/06/2006","29/05/2005",167541,176616,"Hammer","r","n",175560,176616,"l","u","u","p","m",2005-05-29,2006-06-06,373,1,12
"8","13","06/06/2006","29/05/2005",186021,193974,"Hammer","l","n",187902,190608,"b","o","b","p","n",2005-05-29,2006-06-06,373,0,12
"8","13","06/06/2006","29/05/2005",186021,193974,"Hammer","l","n",190641,191103,"r","u","u","p","m",2005-05-29,2006-06-06,373,1,12
"8","13","06/06/2006","29/05/2005",448569,458832,"Magnet","l","n",450945,452364,"r","o","u","p","m",2005-05-29,2006-06-06,373,0,12
"8","13","06/06/2006","29/05/2005",448569,458832,"Magnet","l","n",455499,457116,"r","o","u","p","m",2005-05-29,2006-06-06,373,0,12
"8","13","06/06/2006","29/05/2005",464244,478863,"Magnet","l","n",465597,467280,"l","o","r","p","m",2005-05-29,2006-06-06,373,1,12
"8","13","06/06/2006","29/05/2005",464244,478863,"Magnet","l","n",467313,474276,"r","o","u","p","m",2005-05-29,2006-06-06,373,0,12
"8","13","06/06/2006","29/05/2005",464244,478863,"Magnet","l","n",475134,478863,"r","u","u","p","m",2005-05-29,2006-06-06,373,1,12
"8","14","15/06/2006","29/05/2005",184965,193809,"Hammer","r","n",186483,193809,"r","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",200013,214863,"Hammer","l","n",201003,202026,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",200013,214863,"Hammer","l","n",202059,202884,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",200013,214863,"Hammer","l","n",202917,214863,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",221958,228261,"Hammer","r","n",223146,224433,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",221958,228261,"Hammer","r","n",224466,228261,"l","u","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",250008,263406,"Hammer","l","n",252021,254067,"l","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",250008,263406,"Hammer","l","n",254100,263406,"r","o","r","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",265815,282381,"Hammer","r","n",267234,269082,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",265815,282381,"Hammer","r","n",269115,269280,"l","m","u","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",265815,282381,"Hammer","r","n",269313,270534,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",265815,282381,"Hammer","r","n",270567,279378,"r","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",265815,282381,"Hammer","r","n",279411,282381,"l","u","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",289575,300597,"Hammer","l","n",291390,300597,"l","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",309045,320001,"Hammer","r","n",310497,310695,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",309045,320001,"Hammer","r","n",310728,312444,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",309045,320001,"Hammer","r","n",312477,312741,"l","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",309045,320001,"Hammer","r","n",312774,320001,"r","u","u","f","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",326766,338910,"Hammer","l","n",327822,328713,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",326766,338910,"Hammer","l","n",328746,329571,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",326766,338910,"Hammer","l","n",329604,330528,"l","o","u","f","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",326766,338910,"Hammer","l","n",330561,337128,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",326766,338910,"Hammer","l","n",337953,338910,"r","m","m","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",347457,364551,"Hammer","r","n",347952,351351,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",347457,364551,"Hammer","r","n",360525,364551,"r","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",372273,374319,"Hammer","l","n",373659,374319,"l","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",399102,410421,"Brush","r","i",400653,402039,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",399102,410421,"Brush","r","i",402072,404679,"l","m","m","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",399102,410421,"Brush","r","i",404745,407616,"l","o","r","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",399102,410421,"Brush","r","i",407649,409530,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",399102,410421,"Brush","r","i",409563,410421,"l","o","r","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",412863,429825,"Brush","l","i",416460,419694,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",412863,429825,"Brush","l","i",419727,420684,"l","u","r","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",412863,429825,"Brush","l","i",420717,429825,"r","o","u","f","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",435237,453255,"Brush","r","i",440286,442266,"l","o","u","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",435237,453255,"Brush","r","i",442299,444972,"r","u","u","f","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",435237,453255,"Brush","r","i",445005,449988,"l","o","u","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",435237,453255,"Brush","r","i",450021,453255,"l","m","m","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",460845,472593,"Brush","l","i",463947,472593,"r","o","u","f","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",479193,492195,"Brush","r","i",481272,486288,"r","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",479193,492195,"Brush","r","i",486321,492195,"l","u","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",500610,511401,"Brush","l","i",509421,511401,"r","o","u","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",591756,628254,"Brush","r","e",625680,628254,"r","m","r","p","h",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",632643,633732,"l","o","u","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",633765,635712,"r","u","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",635745,636900,"l","o","u","f","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",636933,637725,"b","n","b","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",637758,648285,"r","u","u","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",648318,654885,"r","u","u","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",654918,655677,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",630003,656667,"Brush","r","e",655710,656667,"l","o","r","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",688116,702537,"Brush","r","e",690624,691515,"l","o","u","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",688116,702537,"Brush","r","e",691548,693957,"r","o","u","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",688116,702537,"Brush","r","e",693990,698346,"l","o","u","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",688116,702537,"Brush","r","e",698379,702537,"r","m","m","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",740124,753885,"Brush","l","e",741840,743193,"l","o","r","f","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",740124,753885,"Brush","l","e",743226,753885,"r","m","m","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",763653,784080,"Brush","r","e",767382,784080,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",786159,805332,"Brush","l","e",789393,790317,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",786159,805332,"Brush","l","e",790350,802131,"l","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",786159,805332,"Brush","l","e",802164,805332,"r","u","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",815166,827178,"Brush","r","e",816750,827178,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",832260,854436,"Brush","l","e",837342,838464,"r","o","u","f","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",832260,854436,"Brush","l","e",838497,839850,"l","o","u","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",832260,854436,"Brush","l","e",839883,854436,"r","m","m","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",856515,876183,"Brush","r","e",859683,861531,"l","o","u","p","h",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",856515,876183,"Brush","r","e",861564,862851,"r","o","u","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",856515,876183,"Brush","r","e",862884,863379,"b","n","b","f","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",856515,876183,"Brush","r","e",863412,866151,"l","u","u","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",856515,876183,"Brush","r","e",866184,876183,"r","u","u","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",886314,907137,"Brush","l","e",890373,891759,"b","n","b","p","n",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",886314,907137,"Brush","l","e",891792,893838,"l","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",886314,907137,"Brush","l","e",893871,896544,"r","u","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",886314,907137,"Brush","l","e",896577,898359,"l","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",886314,907137,"Brush","l","e",898392,907137,"r","m","m","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",953667,969144,"Spoon","l","i",955317,969144,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",978087,991023,"Spoon","r","i",980034,991023,"r","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",997623,1006137,"Spoon","l","i",999240,1006137,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",1034121,1052733,"Spoon","r","i",1035771,1041513,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",1034121,1052733,"Spoon","r","i",1041546,1046397,"l","m","m","p","e",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",1034121,1052733,"Spoon","r","i",1046430,1052733,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",1068210,1081443,"Spoon","l","i",1070256,1081443,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",1090089,1103454,"Spoon","r","i",1091904,1103454,"r","o","r","p","e",2005-05-29,2006-06-15,382,1,13
"8","14","15/06/2006","29/05/2005",1121340,1129722,"Spoon","l","i",1122297,1129722,"r","o","u","p","m",2005-05-29,2006-06-15,382,0,13
"8","14","15/06/2006","29/05/2005",1155924,1165230,"Spoon","r","i",1157244,1165230,"r","o","r","p","m",2005-05-29,2006-06-15,382,1,13
