ID_id_num,ID_session_num,ID_tdate,ID_bdate,Trial_onset,Trial_offset,Trial_tool,Trial_tool_direction,Trial_target,Grasp_onset,Grasp_offset,Grasp_hand,Grasp_overunder,Grasp_radialunlar,Grasp_grip_type,Grasp_grasp_location_on_tool
09,01,30/07/2006,17/10/2005,858432,872403,h,r,n,860336,872403,r,o,r,p,e
09,01,30/07/2006,17/10/2005,884782,896858,h,l,n,889508,895086,r,m,m,p,h
09,01,30/07/2006,17/10/2005,905250,932461,h,r,n,916804,932461,r,m,m,f,e
09,01,30/07/2006,17/10/2005,953704,973141,h,l,n,959310,973141,r,o,r,p,m
09,01,30/07/2006,17/10/2005,1073380,1095548,m,l,n,1079330,1095548,r,o,u,p,h
09,01,30/07/2006,17/10/2005,1115793,1127432,m,r,n,1118397,1127432,r,o,r,p,m
09,01,30/07/2006,17/10/2005,1140394,1159576,m,l,n,1142209,1159576,r,o,u,p,h
09,01,30/07/2006,17/10/2005,1164364,1175973,m,r,n,1167206,1175973,r,o,r,p,e
09,01,30/07/2006,17/10/2005,1185105,1204478,m,l,n,1186912,1202286,r,o,u,p,h
09,01,30/07/2006,17/10/2005,1206762,1225672,m,l,n,1209009,1225672,r,o,u,p,h
09,01,30/07/2006,17/10/2005,1230426,1245806,m,r,n,1232874,1245806,r,o,r,p,e
09,01,30/07/2006,17/10/2005,1251642,1264814,m,l,n,1253648,1264814,r,m,u,p,h
09,01,30/07/2006,17/10/2005,1270138,1277719,m,r,n,1273198,1277719,l,o,u,p,m
09,02,07/08/2006,17/10/2005,304432,317913,s,l,n,309706,317913,l,o,r,p,m
09,02,07/08/2006,17/10/2005,331704,347838,s,r,n,333846,347838,l,o,u,p,h
09,02,07/08/2006,17/10/2005,356694,368745,s,l,n,359380,366084,r,o,u,p,m
09,02,07/08/2006,17/10/2005,379270,387095,s,r,n,383170,387095,l,o,u,p,h
09,02,07/08/2006,17/10/2005,401302,416963,s,l,n,410380,416963,r,o,r,p,m
09,02,07/08/2006,17/10/2005,427720,439530,s,r,n,432405,436173,r,o,r,p,m
09,02,07/08/2006,17/10/2005,450466,457735,s,l,n,452937,456113,r,o,u,p,h
09,02,07/08/2006,17/10/2005,470798,484983,s,r,i,474554,484983,l,o,u,p,m
09,02,07/08/2006,17/10/2005,523226,534734,h,r,n,526014,534734,r,o,u,p,m
09,02,07/08/2006,17/10/2005,540039,551227,h,l,n,543367,551227,l,o,r,p,m
09,02,07/08/2006,17/10/2005,557090,570760,h,r,n,559979,570760,r,o,r,p,m
09,02,07/08/2006,17/10/2005,581162,591640,h,l,n,584353,591640,l,o,r,p,m
09,02,07/08/2006,17/10/2005,613020,624728,h,l,n,615520,624728,l,o,r,p,m
09,02,07/08/2006,17/10/2005,632536,649264,h,r,n,635018,649264,l,o,u,p,m
09,02,07/08/2006,17/10/2005,656146,670127,h,l,n,658376,670127,r,o,u,p,m
09,02,07/08/2006,17/10/2005,681428,695816,h,r,n,684760,695816,l,o,u,p,m
09,02,07/08/2006,17/10/2005,859444,872860,m,l,n,866962,869162,r,o,u,p,m
09,02,07/08/2006,17/10/2005,878696,884727,m,r,n,880400,882810,r,o,r,p,m
09,02,07/08/2006,17/10/2005,890086,899380,m,l,n,892155,899380,l,o,r,p,m
09,02,07/08/2006,17/10/2005,920448,929332,m,r,n,922624,924842,r,o,r,p,m
09,02,07/08/2006,17/10/2005,948566,957250,m,l,n,950572,957250,r,o,u,p,m
09,02,07/08/2006,17/10/2005,965668,974461,m,r,n,967504,969749,r,o,r,p,m
09,02,07/08/2006,17/10/2005,982430,994815,m,l,n,984326,989928,r,o,u,p,m
09,02,07/08/2006,17/10/2005,1003374,1014547,m,r,n,1006059,1014547,l,o,u,p,m
09,02,07/08/2006,17/10/2005,1042338,1052479,b,r,n,1045840,1052479,r,o,r,p,m
09,02,07/08/2006,17/10/2005,1061679,1082540,b,l,n,1076044,1082540,r,o,u,p,h
09,03,14/08/2006,17/10/2005,179690,192802,s,l,i,181502,192802,l,o,r,p,m
09,03,14/08/2006,17/10/2005,202708,213199,s,r,i,203794,213199,r,o,r,p,m
09,03,14/08/2006,17/10/2005,221204,233217,s,l,i,222779,233217,l,o,r,p,m
09,03,14/08/2006,17/10/2005,251464,264930,s,r,i,253201,264930,l,o,u,p,h
09,03,14/08/2006,17/10/2005,279495,288498,s,l,i,282253,288498,l,o,r,p,m
09,03,14/08/2006,17/10/2005,293554,307298,s,r,i,296205,307298,l,o,u,p,m
09,03,14/08/2006,17/10/2005,317254,322593,s,l,n,318512,322593,r,o,u,p,m
09,03,14/08/2006,17/10/2005,329358,340240,s,r,n,334968,340240,l,o,u,f,h
09,03,14/08/2006,17/10/2005,358701,370774,s,r,i,364341,370774,r,o,r,p,m
09,03,14/08/2006,17/10/2005,394298,410338,h,l,n,399767,410338,r,o,u,f,m
09,03,14/08/2006,17/10/2005,415990,434136,h,r,n,418064,434136,r,o,r,p,m
09,03,14/08/2006,17/10/2005,440232,449609,h,l,n,441796,449609,r,o,u,p,h
09,03,14/08/2006,17/10/2005,459408,476375,h,r,n,460768,476375,l,o,u,p,m
09,03,14/08/2006,17/10/2005,483718,493998,h,l,n,485188,493998,l,o,r,p,m
09,03,14/08/2006,17/10/2005,499129,512482,h,r,n,502285,509890,r,o,r,p,m
09,03,14/08/2006,17/10/2005,517922,529625,h,l,n,522716,527270,r,n,m,f,h
09,03,14/08/2006,17/10/2005,535670,539376,h,r,n,537608,539376,r,o,r,p,m
09,03,14/08/2006,17/10/2005,542912,548538,h,r,n,545067,548538,l,o,u,p,m
09,03,14/08/2006,17/10/2005,578306,587914,b,l,n,582618,587231,l,o,r,p,m
09,03,14/08/2006,17/10/2005,602140,613930,b,r,n,606053,613930,r,o,r,p,m
09,03,14/08/2006,17/10/2005,620432,634449,b,l,n,626110,629853,l,o,r,p,m
09,03,14/08/2006,17/10/2005,645462,661141,b,r,n,655061,661141,r,o,r,p,m
09,03,14/08/2006,17/10/2005,886115,895894,m,r,n,887935,891668,r,o,r,p,m
09,03,14/08/2006,17/10/2005,899776,904667,m,l,n,902401,904667,l,o,r,p,m
09,03,14/08/2006,17/10/2005,916663,924623,m,r,n,918463,924623,l,o,u,p,m
09,03,14/08/2006,17/10/2005,930302,939459,m,r,n,932492,934517,l,o,u,p,h
09,03,14/08/2006,17/10/2005,959267,964799,m,l,n,961418,963587,r,o,u,p,m
09,03,14/08/2006,17/10/2005,970603,986136,m,l,n,979778,983304,l,o,r,p,m
09,03,14/08/2006,17/10/2005,1011194,1023034,m,r,n,1012996,1015465,r,o,r,p,m
09,03,14/08/2006,17/10/2005,1029844,1042429,m,l,n,1031543,1042429,l,o,r,p,m
09,04,24/08/2006,17/10/2005,164084,175868,h,r,n,165175,175868,r,o,r,p,m
09,04,24/08/2006,17/10/2005,185062,192290,h,l,n,186113,192290,l,o,r,p,m
09,04,24/08/2006,17/10/2005,197064,209554,h,r,n,200226,209554,l,o,u,p,m
09,04,24/08/2006,17/10/2005,224434,237913,h,l,n,225896,235309,l,o,r,p,m
09,04,24/08/2006,17/10/2005,249662,258550,h,r,n,251192,258550,r,o,r,p,m
09,04,24/08/2006,17/10/2005,262820,270049,h,l,n,264625,270049,l,o,r,p,e
09,04,24/08/2006,17/10/2005,284372,295243,h,r,n,288834,292742,r,o,r,p,m
09,04,24/08/2006,17/10/2005,301070,316273,h,l,n,308550,316273,r,o,u,p,m
09,04,24/08/2006,17/10/2005,345916,383782,b,r,n,353090,358923,l,o,u,p,h
09,04,24/08/2006,17/10/2005,387736,396751,b,l,i,388585,396751,r,o,u,p,m
09,04,24/08/2006,17/10/2005,399840,416099,b,r,n,401518,408410,r,o,r,p,m
09,04,24/08/2006,17/10/2005,425306,440372,b,l,n,431018,440372,l,o,r,p,m
09,04,24/08/2006,17/10/2005,459816,472403,b,r,n,461994,464168,r,o,r,p,m
09,04,24/08/2006,17/10/2005,543864,550379,m,l,n,546075,549875,r,o,u,p,m
09,04,24/08/2006,17/10/2005,553894,563926,m,r,n,560471,563926,r,o,r,p,m
09,04,24/08/2006,17/10/2005,582250,595048,m,l,n,584562,588549,l,o,r,p,m
09,04,24/08/2006,17/10/2005,598094,604000,m,r,n,599727,604000,l,o,u,p,h
09,04,24/08/2006,17/10/2005,644617,648179,m,l,n,646102,648179,r,o,u,p,m
09,04,24/08/2006,17/10/2005,658750,669980,m,r,n,661316,668828,l,o,u,p,h
09,04,24/08/2006,17/10/2005,682210,688682,m,l,n,685032,688682,l,o,r,p,m
09,04,24/08/2006,17/10/2005,693770,701607,m,r,n,698462,701607,l,o,u,p,h
09,04,24/08/2006,17/10/2005,853502,874417,s,r,n,859471,867633,r,o,r,p,m
09,04,24/08/2006,17/10/2005,883966,892781,s,l,n,886924,892781,r,o,u,f,m
09,04,24/08/2006,17/10/2005,894778,905167,s,l,n,896988,902668,l,o,r,p,m
09,04,24/08/2006,17/10/2005,917904,922820,s,r,n,920448,922820,r,o,r,p,m
09,04,24/08/2006,17/10/2005,927758,934892,s,l,n,929628,932446,l,o,r,p,e
09,04,24/08/2006,17/10/2005,961452,969658,s,l,n,963832,969658,r,o,u,p,m
09,04,24/08/2006,17/10/2005,974406,988537,s,l,n,979844,988537,l,o,r,p,m
09,04,24/08/2006,17/10/2005,992868,1004747,s,r,n,995150,1002678,r,o,r,p,m
09,04,24/08/2006,17/10/2005,1072836,1081836,s,l,i,1074386,1081836,l,o,r,p,m
09,04,24/08/2006,17/10/2005,1089666,1097596,s,r,n,1092964,1096833,r,o,r,p,m
09,04,24/08/2006,17/10/2005,1112623,1120253,s,l,n,1115166,1120253,r,o,u,p,h
09,04,24/08/2006,17/10/2005,1129349,1136967,s,r,n,1132778,1136967,r,o,r,p,m
09,04,24/08/2006,17/10/2005,1173000,1180248,s,l,n,1174776,1180248,r,o,u,p,h
09,04,24/08/2006,17/10/2005,1187416,1192749,s,r,n,1189932,1192749,l,o,u,f,h
09,04,24/08/2006,17/10/2005,1203906,1219727,s,l,n,1214990,1219727,r,o,u,p,m
09,04,24/08/2006,17/10/2005,1230385,1240729,s,r,n,1235458,1240729,r,m,m,f,e
09,05,01/09/2006,17/10/2005,114444,120109,s,l,n,116477,120109,r,o,u,f,m
09,05,01/09/2006,17/10/2005,154598,159426,h,r,n,156468,159426,l,o,u,f,h
09,05,01/09/2006,17/10/2005,164560,175059,h,l,n,166077,170332,l,o,r,p,m
09,05,01/09/2006,17/10/2005,185368,191224,h,r,n,188715,191224,l,o,u,f,h
09,05,01/09/2006,17/10/2005,195840,201885,h,l,n,200192,201885,l,o,r,p,m
09,05,01/09/2006,17/10/2005,215594,220678,h,l,n,216648,218448,l,o,r,p,m
09,05,01/09/2006,17/10/2005,236012,242113,h,r,n,238272,242113,l,o,u,f,h
09,05,01/09/2006,17/10/2005,252178,258787,h,r,n,255578,258787,l,o,u,p,h
09,05,01/09/2006,17/10/2005,305304,314390,h,l,n,307428,312434,l,o,r,f,e
09,05,01/09/2006,17/10/2005,437818,444757,m,l,n,438804,441565,l,o,r,p,m
09,05,01/09/2006,17/10/2005,456840,463896,m,r,n,458632,463896,l,o,u,f,h
09,05,01/09/2006,17/10/2005,471376,478027,m,l,n,473484,475379,l,o,r,p,m
09,05,01/09/2006,17/10/2005,481814,486925,m,r,n,484670,486925,l,o,u,p,h
09,05,01/09/2006,17/10/2005,506891,512360,m,l,n,508878,510402,l,o,r,p,m
09,05,01/09/2006,17/10/2005,514964,524511,m,r,n,516732,518758,l,o,u,f,h
09,05,01/09/2006,17/10/2005,534140,539147,m,l,n,535602,537346,l,o,r,p,m
09,05,01/09/2006,17/10/2005,549217,554574,m,r,n,550421,551606,l,o,u,p,h
09,05,01/09/2006,17/10/2005,588302,596180,s,l,n,590793,592887,l,o,r,p,e
09,05,01/09/2006,17/10/2005,624172,629572,s,r,n,625785,629572,l,o,u,p,h
09,05,01/09/2006,17/10/2005,640764,645306,s,l,n,642421,645306,l,o,r,p,e
09,05,01/09/2006,17/10/2005,663714,668923,s,r,n,665594,668923,l,o,u,f,h
09,05,01/09/2006,17/10/2005,675852,683340,s,l,n,678154,680732,l,o,r,p,m
09,05,01/09/2006,17/10/2005,712946,715750,s,r,n,714068,715750,l,o,u,p,h
09,05,01/09/2006,17/10/2005,732650,744587,s,l,n,742311,744587,l,o,r,f,e
09,05,01/09/2006,17/10/2005,753440,769908,s,r,i,755546,759884,l,o,u,f,h
09,05,01/09/2006,17/10/2005,819094,827463,s,l,n,821848,823723,l,o,r,f,e
09,05,01/09/2006,17/10/2005,843268,853363,s,r,n,845252,846880,l,o,u,f,h
09,05,01/09/2006,17/10/2005,861106,868080,s,l,n,863389,864458,l,o,r,p,m
09,05,01/09/2006,17/10/2005,874514,885985,s,r,n,877234,880755,l,o,u,f,m
09,05,01/09/2006,17/10/2005,907222,918030,s,l,n,912322,915279,l,o,r,f,m
09,05,01/09/2006,17/10/2005,923066,929577,s,l,n,927321,929577,l,o,r,f,m
09,05,01/09/2006,17/10/2005,948430,955463,s,r,n,950878,952382,l,o,u,f,h
09,05,01/09/2006,17/10/2005,963706,969007,s,l,n,966178,969007,l,o,r,p,m
09,05,01/09/2006,17/10/2005,1025100,1034656,b,r,n,1029180,1031223,l,o,u,f,h
09,05,01/09/2006,17/10/2005,1037612,1048080,b,l,i,1041598,1046172,l,o,r,f,m
09,05,01/09/2006,17/10/2005,1052521,1059393,b,r,n,1055662,1057546,l,o,u,f,h
09,05,01/09/2006,17/10/2005,1062160,1076070,b,l,n,1063934,1069009,l,o,r,f,m
09,06,09/09/2006,17/10/2005,286722,292204,s,l,n,288116,291546,l,o,r,p,m
09,06,09/09/2006,17/10/2005,300934,306681,s,r,n,302745,306681,l,o,u,p,h
09,06,09/09/2006,17/10/2005,315928,326856,s,l,i,317356,325525,l,o,r,p,m
09,06,09/09/2006,17/10/2005,335210,344713,s,r,i,336446,344713,l,o,u,p,m
09,06,09/09/2006,17/10/2005,354416,361195,s,l,n,356243,361195,r,o,u,p,m
09,06,09/09/2006,17/10/2005,381684,385738,s,r,n,383384,385738,l,o,u,f,h
09,06,09/09/2006,17/10/2005,397120,403630,s,l,n,399463,403630,l,o,r,f,e
09,06,09/09/2006,17/10/2005,415310,420317,s,r,n,417622,420317,l,o,u,f,h
09,06,09/09/2006,17/10/2005,422824,429384,s,r,n,426054,429384,l,o,u,f,h
09,06,09/09/2006,17/10/2005,479360,487669,s,l,e,482082,486856,l,o,r,f,e
09,06,09/09/2006,17/10/2005,493510,507399,s,r,e,494768,499537,l,o,u,f,h
09,06,09/09/2006,17/10/2005,535567,555292,s,l,n,546061,552694,l,o,r,f,e
09,06,09/09/2006,17/10/2005,564196,573380,s,r,n,567698,572083,l,o,u,f,h
09,06,09/09/2006,17/10/2005,585208,596708,s,l,n,589229,592534,r,o,u,f,m
09,06,09/09/2006,17/10/2005,607262,617971,s,r,n,611048,613014,l,o,u,f,h
09,06,09/09/2006,17/10/2005,696150,706742,h,r,n,698054,706742,l,o,u,p,h
09,06,09/09/2006,17/10/2005,710940,721273,h,l,n,713354,721273,l,o,r,p,m
09,06,09/09/2006,17/10/2005,740316,743436,h,r,n,741574,743436,l,o,u,f,h
09,06,09/09/2006,17/10/2005,745212,756910,h,r,n,746946,756910,r,o,r,p,m
09,06,09/09/2006,17/10/2005,763504,774966,h,l,n,765137,774966,l,o,r,p,e
09,06,09/09/2006,17/10/2005,785520,796327,h,r,n,788381,796327,l,o,u,f,h
09,06,09/09/2006,17/10/2005,802703,812422,h,l,n,804236,809453,l,o,r,p,e
09,06,09/09/2006,17/10/2005,814912,818244,h,r,n,816952,818244,l,o,u,f,m
09,06,09/09/2006,17/10/2005,820800,826283,h,r,n,823038,826283,l,o,u,f,h
09,06,09/09/2006,17/10/2005,838066,847909,h,l,n,840208,842645,l,o,r,p,e
09,06,09/09/2006,17/10/2005,914872,923240,m,l,n,916502,920832,l,o,r,p,m
09,06,09/09/2006,17/10/2005,933810,942342,m,r,n,939182,942342,l,o,u,p,h
09,06,09/09/2006,17/10/2005,947002,954564,m,l,n,949042,951176,l,o,r,f,e
09,06,09/09/2006,17/10/2005,960024,966619,m,r,n,962166,963808,l,o,u,p,h
09,06,09/09/2006,17/10/2005,988014,995690,m,l,n,990318,993739,l,o,r,p,m
09,06,09/09/2006,17/10/2005,1009358,1015749,m,r,n,1013200,1014947,l,o,u,p,h
09,06,09/09/2006,17/10/2005,1031400,1040015,m,l,n,1033498,1035905,l,o,r,p,m
09,06,09/09/2006,17/10/2005,1046554,1052780,m,r,n,1048594,1051825,l,o,u,f,h
09,06,09/09/2006,17/10/2005,1106700,1113916,b,r,n,1109216,1111375,l,m,m,p,h
09,06,09/09/2006,17/10/2005,1118872,1131377,b,l,n,1121306,1125047,l,o,r,p,m
09,06,09/09/2006,17/10/2005,1132710,1138968,b,r,n,1134564,1136169,l,o,u,f,h
09,06,09/09/2006,17/10/2005,1146354,1152483,b,r,n,1148514,1150523,l,o,u,p,h
09,06,09/09/2006,17/10/2005,1154266,1164988,b,l,i,1156529,1160437,l,o,r,p,m
09,06,09/09/2006,17/10/2005,1176918,1188468,b,r,n,1179619,1185078,l,o,u,p,h
09,06,09/09/2006,17/10/2005,1191904,1201224,b,l,i,1193050,1201224,l,o,r,p,m
09,06,09/09/2006,17/10/2005,1203812,1210699,b,r,n,1205329,1210699,l,o,u,p,h
09,06,09/09/2006,17/10/2005,1213018,1223841,b,l,n,1218016,1219622,l,o,r,p,m
09,07,17/09/2006,17/10/2005,174182,181348,b,r,n,178432,181348,l,o,u,f,h
09,07,17/09/2006,17/10/2005,223292,238897,b,r,n,234634,238897,l,o,u,f,h
09,07,17/09/2006,17/10/2005,242182,251182,b,l,n,246988,251182,l,o,r,p,e
09,07,17/09/2006,17/10/2005,310346,320897,h,r,n,312145,320897,l,o,u,f,h
09,07,17/09/2006,17/10/2005,328701,337270,h,l,n,330442,337270,l,o,r,p,m
09,07,17/09/2006,17/10/2005,340599,351808,h,r,n,346672,351808,l,m,m,f,h
09,07,17/09/2006,17/10/2005,359483,373080,h,l,n,361219,373080,l,o,r,p,m
09,07,17/09/2006,17/10/2005,382092,399791,h,r,n,384098,391790,l,o,u,p,h
09,07,17/09/2006,17/10/2005,407726,415447,h,l,n,409360,415447,l,o,r,p,m
09,07,17/09/2006,17/10/2005,423198,432178,h,r,n,424422,432178,l,o,u,p,h
09,07,17/09/2006,17/10/2005,434724,451994,h,l,n,439359,451994,l,o,r,p,m
09,07,17/09/2006,17/10/2005,506920,530380,m,l,n,513500,524821,l,o,r,f,e
09,07,17/09/2006,17/10/2005,534854,540432,m,r,n,537234,540432,l,o,u,p,h
09,07,17/09/2006,17/10/2005,546176,556523,m,l,n,548148,556523,l,o,r,p,m
09,07,17/09/2006,17/10/2005,579996,592357,m,r,n,588200,592357,l,o,u,f,h
09,07,17/09/2006,17/10/2005,607220,615737,m,l,n,609049,615737,l,o,r,p,m
09,07,17/09/2006,17/10/2005,633386,642860,m,r,n,635698,642860,l,o,u,p,h
09,07,17/09/2006,17/10/2005,660722,672303,m,l,n,662061,672303,l,o,r,p,m
09,07,17/09/2006,17/10/2005,674934,681752,m,r,n,676396,681752,l,o,u,p,h
09,07,17/09/2006,17/10/2005,901340,910814,s,l,n,906658,910814,l,o,r,p,e
09,07,17/09/2006,17/10/2005,917141,928140,s,r,n,925055,928116,l,o,u,p,h
09,07,17/09/2006,17/10/2005,938944,946215,s,l,i,941749,946215,l,o,r,p,m
09,07,17/09/2006,17/10/2005,957571,965186,s,r,n,961676,965186,l,o,u,p,h
09,07,17/09/2006,17/10/2005,975814,983246,s,l,n,980450,983246,l,o,r,p,m
09,07,17/09/2006,17/10/2005,993718,1006913,s,r,n,1000892,1006913,l,o,u,p,h
09,07,17/09/2006,17/10/2005,1013369,1023893,s,l,n,1017076,1023893,l,o,r,p,m
09,07,17/09/2006,17/10/2005,1031676,1040606,s,r,n,1036542,1040606,l,o,u,f,h
09,07,17/09/2006,17/10/2005,1081880,1088901,s,l,n,1085722,1088051,l,o,r,p,m
09,07,17/09/2006,17/10/2005,1091919,1100599,s,r,n,1097418,1100599,l,o,u,p,m
09,07,17/09/2006,17/10/2005,1110963,1129041,s,l,n,1121286,1123679,l,o,r,p,m
09,07,17/09/2006,17/10/2005,1147568,1159423,s,r,n,1150260,1154352,l,o,u,f,m
09,11,18/10/2006,17/10/2005,191631,204138,s,l,i,200145,203676,l,o,r,p,m
09,11,18/10/2006,17/10/2005,212487,223014,s,r,i,218361,223014,l,o,u,p,m
09,11,18/10/2006,17/10/2005,231132,240009,s,l,i,234531,239250,l,o,r,p,e
09,11,18/10/2006,17/10/2005,246411,253341,s,r,i,"","","","","","",""
09,11,18/10/2006,17/10/2005,263571,272382,s,l,i,266310,272382,l,o,r,p,e
09,11,18/10/2006,17/10/2005,277497,284823,s,r,i,281787,284526,l,o,u,f,h
09,11,18/10/2006,17/10/2005,291159,298782,s,l,i,295218,298782,r,o,u,p,h
09,11,18/10/2006,17/10/2005,316074,323631,s,r,i,319770,323631,l,o,u,p,m
09,11,18/10/2006,17/10/2005,361185,369765,h,r,n,363693,369765,r,o,r,p,m
09,11,18/10/2006,17/10/2005,373098,382536,h,l,n,374946,382536,l,o,r,p,m
09,11,18/10/2006,17/10/2005,386760,400785,h,r,n,389301,390984,l,o,u,p,m
09,11,18/10/2006,17/10/2005,386760,400785,h,r,n,391017,393063,r,m,m,p,h
09,11,18/10/2006,17/10/2005,386760,400785,h,r,n,393096,394944,l,o,r,p,m
09,11,18/10/2006,17/10/2005,386760,400785,h,r,n,394977,400785,r,o,r,p,m
09,11,18/10/2006,17/10/2005,403755,413490,h,l,n,405471,413490,l,o,r,p,e
09,11,18/10/2006,17/10/2005,422367,436623,h,r,n,424809,426162,l,o,u,p,m
09,11,18/10/2006,17/10/2005,422367,436623,h,r,n,426195,427251,r,m,m,p,h
09,11,18/10/2006,17/10/2005,422367,436623,h,r,n,427284,428538,l,o,r,p,m
09,11,18/10/2006,17/10/2005,422367,436623,h,r,n,428571,434940,r,o,r,p,m
09,11,18/10/2006,17/10/2005,422367,436623,h,r,n,434973,435798,b,n,b,p,n
09,11,18/10/2006,17/10/2005,422367,436623,h,r,n,435831,436623,l,m,m,p,h
09,11,18/10/2006,17/10/2005,439164,451968,h,l,n,441771,445995,r,o,u,p,m
09,11,18/10/2006,17/10/2005,439164,451968,h,l,n,446028,447216,l,o,u,p,h
09,11,18/10/2006,17/10/2005,439164,451968,h,l,n,447249,451968,r,o,r,p,e
09,11,18/10/2006,17/10/2005,455202,474804,h,r,n,458568,474804,r,o,r,p,e
09,11,18/10/2006,17/10/2005,483087,494604,h,l,n,484935,493284,l,o,r,p,m
09,11,18/10/2006,17/10/2005,483087,494604,h,l,n,493317,494439,b,n,b,p,n
09,11,18/10/2006,17/10/2005,483087,494604,h,l,n,494472,494604,r,m,m,p,h
09,11,18/10/2006,17/10/2005,676863,689700,m,l,n,678480,684519,l,o,r,p,e
09,11,18/10/2006,17/10/2005,676863,689700,m,l,n,684552,686961,r,u,u,p,h
09,11,18/10/2006,17/10/2005,676863,689700,m,l,n,686994,687984,l,u,r,p,m
09,11,18/10/2006,17/10/2005,707124,713460,m,r,n,708543,712107,l,o,u,p,m
09,11,18/10/2006,17/10/2005,724944,744843,m,l,n,726297,727650,l,o,r,p,m
09,11,18/10/2006,17/10/2005,724944,744843,m,l,n,729432,730917,l,o,r,p,h
09,11,18/10/2006,17/10/2005,724944,744843,m,l,n,737847,740487,l,o,r,p,m
09,11,18/10/2006,17/10/2005,724944,744843,m,l,n,740520,744843,r,o,r,p,e
09,11,18/10/2006,17/10/2005,752598,762069,m,r,n,754314,757416,l,o,u,p,m
09,11,18/10/2006,17/10/2005,752598,762069,m,r,n,757449,759099,r,u,r,f,m
09,11,18/10/2006,17/10/2005,752598,762069,m,r,n,761310,762069,r,o,u,p,m
09,11,18/10/2006,17/10/2005,782265,799524,m,l,n,784806,796554,l,o,r,p,m
09,11,18/10/2006,17/10/2005,782265,799524,m,l,n,796587,799524,r,o,u,p,h
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,806784,809028,l,o,u,f,m
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,809061,810183,r,u,r,p,m
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,810216,813516,l,u,r,p,h
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,813549,815628,b,n,b,p,n
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,815661,816024,r,o,r,p,m
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,816057,816915,l,o,u,p,m
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,816948,818499,r,o,u,p,h
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,818532,821568,l,m,r,p,m
09,11,18/10/2006,17/10/2005,805068,824109,m,r,n,821601,823284,r,u,r,p,h
09,11,18/10/2006,17/10/2005,829488,839190,m,l,n,831171,835197,l,o,r,p,e
09,11,18/10/2006,17/10/2005,829488,839190,m,l,n,835230,838794,r,m,m,p,h
09,11,18/10/2006,17/10/2005,859056,875490,m,r,n,861663,863643,l,o,u,f,m
09,11,18/10/2006,17/10/2005,859056,875490,m,r,n,863676,866151,r,m,r,p,e
09,11,18/10/2006,17/10/2005,859056,875490,m,r,n,866184,868626,l,o,u,p,m
09,11,18/10/2006,17/10/2005,859056,875490,m,r,n,868659,872652,r,o,u,p,h
09,11,18/10/2006,17/10/2005,859056,875490,m,r,n,872685,875490,l,o,r,p,m
09,11,18/10/2006,17/10/2005,906213,923934,b,r,i,907698,912120,l,o,u,p,h
09,11,18/10/2006,17/10/2005,906213,923934,b,r,i,912153,914397,r,o,r,p,m
09,11,18/10/2006,17/10/2005,906213,923934,b,r,i,918027,919908,r,o,r,f,h
09,11,18/10/2006,17/10/2005,906213,923934,b,r,i,919941,923934,l,u,r,p,m
09,11,18/10/2006,17/10/2005,928224,941787,b,l,i,931029,933504,l,o,r,p,e
09,11,18/10/2006,17/10/2005,928224,941787,b,l,i,933537,938091,r,o,u,p,h
09,11,18/10/2006,17/10/2005,928224,941787,b,l,i,938124,940368,l,m,m,f,h
09,11,18/10/2006,17/10/2005,928224,941787,b,l,i,940401,941787,r,o,r,p,m
09,11,18/10/2006,17/10/2005,949542,960564,b,r,i,951852,957660,r,o,r,p,m
09,11,18/10/2006,17/10/2005,949542,960564,b,r,i,957693,958980,b,n,b,p,n
09,11,18/10/2006,17/10/2005,949542,960564,b,r,i,959013,960564,r,o,r,p,e
09,11,18/10/2006,17/10/2005,966999,978120,b,l,i,969573,976371,l,o,r,p,m
09,11,18/10/2006,17/10/2005,966999,978120,b,l,i,976404,978120,r,m,m,p,h
09,11,18/10/2006,17/10/2005,1006863,1025343,b,r,i,1007721,1009866,l,o,u,p,h
09,11,18/10/2006,17/10/2005,1006863,1025343,b,r,i,1009899,1011549,r,o,r,p,m
09,11,18/10/2006,17/10/2005,1006863,1025343,b,r,i,1011582,1023231,l,o,r,p,m
09,11,18/10/2006,17/10/2005,1006863,1025343,b,r,i,1023264,1024782,r,m,m,f,h
09,11,18/10/2006,17/10/2005,1028115,1031151,b,l,i,1030029,1030656,l,o,r,p,e
09,11,18/10/2006,17/10/2005,1033758,1037454,b,l,i,1035111,1035870,r,o,u,p,h
09,11,18/10/2006,17/10/2005,1038972,1045605,b,l,i,1039698,1043064,l,o,r,p,m
09,11,18/10/2006,17/10/2005,1038972,1045605,b,l,i,1043097,1045209,r,o,u,p,h
09,11,18/10/2006,17/10/2005,1083027,1093686,s,l,e,1085271,1088571,l,o,r,p,e
09,11,18/10/2006,17/10/2005,1083027,1093686,s,l,e,1088604,1091376,b,n,b,p,n
